"MemberID","Gender","Visit_Last1Month","Visit_Last2Month","Visit_Last3Month","Spending_Last1Month","Spending_Last2Month","Spending_Last3Month","Age","Monthly_Income","Marital_Status","Payment_Channel","Buy_Groceries","Buy_Toiletries","Buy_Food","Buy_Electronic","Buy_Clothes","Buy_HomeAppliances","Last_Visit","y"
"ID598716",0,2,1,2,554490,636676,748290,22,3646200,0,0,1,1,1,0,0,0,28,0
"ID001527",1,4,3,3,420002,374415,428674,21,3906600,0,0,0,1,1,0,0,0,17,1
"ID785442",1,3,2,1,289035,297515,356071,21,2795800,0,0,0,0,1,0,0,1,20,0
"ID449710",1,7,8,4,435007,410503,420315,22,5481400,1,1,0,0,1,0,0,0,28,1
"ID027055",0,4,5,3,280717,320528,322907,39,3061300,1,0,0,1,1,0,0,1,6,0
"ID156492",1,7,5,2,626344,581559,570074,28,3110300,0,2,0,0,1,0,0,0,26,1
"ID395007",1,1,0,0,329410,0,0,29,11284000,1,0,0,1,1,0,0,0,11,0
"ID377071",1,1,1,1,396600,360194,419297,27,10766900,1,0,0,1,1,0,0,0,4,1
"ID639111",1,3,8,4,358772,266511,252452,26,6622600,1,2,0,1,1,0,0,0,7,1
"ID129987",1,2,0,1,372716,0,362558,33,5050700,0,2,0,1,1,0,0,1,2,1
"ID819621",1,3,3,5,457353,486343,445316,31,4316500,1,1,0,0,0,0,0,0,8,1
"ID187745",0,2,2,4,411189,458165,478830,30,3110500,1,2,0,0,1,0,0,0,11,1
"ID021538",1,2,2,4,501658,481891,509675,28,4991300,0,2,0,1,1,0,0,0,18,1
"ID509431",1,2,2,3,607370,635006,567861,26,8667100,1,2,0,1,1,0,0,0,20,1
"ID763950",1,5,5,6,808569,774832,855464,35,5161200,1,2,0,1,1,0,0,1,21,0
"ID419662",1,5,4,3,385071,375358,474909,38,6241100,1,0,0,1,1,0,0,0,5,1
"ID522784",1,5,2,2,1153897,1170887,1299040,31,2072800,1,0,0,1,1,0,0,0,21,0
"ID816972",1,3,4,3,410414,385166,396088,29,8922800,1,0,0,1,1,0,0,0,8,1
"ID431882",0,2,5,3,557187,578254,560888,29,4893800,1,1,0,1,1,0,1,0,8,0
"ID043751",1,2,0,1,608243,0,516009,50,2697900,1,2,0,1,1,0,0,0,16,1
"ID072170",0,0,1,2,0,665624,720243,30,7189700,0,0,0,1,1,0,0,0,38,0
"ID336947",0,3,3,3,168402,170038,195681,35,9323600,1,0,0,1,1,0,0,0,15,0
"ID089786",0,7,3,4,445186,379373,339905,27,9605200,1,2,1,1,1,0,0,0,23,0
"ID743236",1,1,1,1,557294,519649,503910,22,4199700,0,1,0,1,1,0,0,0,29,1
"ID860762",0,3,5,8,220801,200728,197805,25,4139200,1,0,0,1,1,0,0,0,15,0
"ID355487",1,1,1,1,689571,685459,757550,23,4269600,0,1,0,1,1,0,0,0,7,0
"ID914565",1,3,2,2,148814,169915,208089,25,6906400,0,1,0,0,1,0,0,0,7,0
"ID264625",0,2,1,3,454507,381560,346159,25,4022000,0,1,0,1,1,0,0,0,6,1
"ID562966",1,1,2,1,487006,478580,374164,34,9832900,1,0,1,1,1,0,0,0,6,0
"ID657421",1,5,8,6,336087,281491,279127,30,2035400,0,0,0,1,1,0,0,0,9,0
"ID846436",0,3,3,6,998570,1013331,1015641,40,2419100,1,0,0,1,1,0,0,1,0,0
"ID543592",1,6,5,6,412620,439421,390831,31,4258400,1,1,1,1,0,0,0,0,15,1
"ID077365",1,3,4,8,258324,231309,249303,30,2703500,0,0,0,1,1,0,0,0,1,0
"ID307797",1,6,6,9,981527,953649,1033975,38,4582400,1,1,0,1,1,0,1,0,25,0
"ID478776",0,0,1,2,0,304927,313305,36,2482900,0,0,0,1,0,0,1,0,32,1
"ID815467",1,2,5,6,279448,281283,240087,36,2819700,1,1,0,1,0,0,0,1,11,0
"ID341826",1,0,0,1,0,0,489012,27,5251900,0,1,0,1,1,0,1,0,59,0
"ID230193",1,3,4,6,578362,634170,594313,25,2004900,0,0,0,1,1,1,0,0,25,1
"ID301822",1,2,3,5,471860,494736,517932,21,5747900,0,0,0,1,1,0,0,0,17,0
"ID184373",0,3,4,2,241435,227344,235477,28,8519500,1,1,0,1,1,0,0,0,27,1
"ID258984",1,4,4,3,710958,599844,630272,33,2440600,1,0,0,0,1,0,0,0,27,1
"ID800514",1,4,2,2,135378,139570,140328,27,8530700,1,0,0,1,1,0,0,1,20,0
"ID008426",1,3,4,5,668205,698700,734580,31,5833900,0,1,0,1,1,1,0,0,11,0
"ID428299",0,4,2,3,704984,691018,760774,33,5261100,1,0,0,0,1,0,0,1,0,0
"ID542989",1,2,1,1,454504,440931,520991,32,7239900,1,0,0,1,1,0,0,0,2,1
"ID291292",1,2,2,4,1028149,1117573,954560,45,4741300,1,0,0,0,1,0,0,1,6,0
"ID182842",1,0,1,4,0,104797,114731,22,5366700,0,0,1,1,1,0,0,0,38,0
"ID887512",1,4,4,3,1311457,1167413,1034056,33,4095700,1,0,0,1,1,0,0,1,22,0
"ID855594",0,3,4,3,460165,431609,462312,27,9768100,1,2,0,0,1,0,0,0,24,1
"ID896968",0,8,8,2,339908,354423,406278,30,5503100,1,1,0,1,1,0,1,0,14,1
"ID329749",1,2,1,2,382787,355225,387048,34,5460300,0,1,0,1,1,0,0,1,0,1
"ID296385",1,2,0,1,762891,0,1003433,23,6982600,0,2,1,1,1,0,1,1,7,0
"ID963044",1,4,2,2,587552,667984,588030,31,6246600,0,0,1,1,1,0,1,0,15,1
"ID455110",1,1,2,4,369740,384382,384727,22,8536000,1,0,0,1,1,0,0,0,29,1
"ID010556",1,3,1,1,376357,431548,343713,28,2266700,1,0,0,1,1,0,1,0,29,0
"ID781449",0,4,4,3,170258,187215,202584,29,2998900,1,0,0,0,1,0,0,0,16,0
"ID493086",1,5,6,3,214794,218568,216523,28,3460800,0,0,1,1,1,0,0,1,12,0
"ID348488",1,0,0,2,0,0,416766,36,3667400,1,0,0,1,1,0,0,0,41,0
"ID292334",0,2,3,5,266405,263059,243083,24,4710400,1,2,0,1,1,0,0,0,1,0
"ID660505",1,1,0,5,967274,0,879124,28,8862500,1,0,0,1,1,0,0,1,1,0
"ID930763",0,3,7,7,234998,231246,210743,41,1602000,1,1,0,0,1,0,0,0,22,0
"ID880640",0,5,5,7,270646,253229,263314,27,4411500,0,0,0,1,1,0,0,0,15,1
"ID020117",1,8,12,12,488803,447987,500607,25,3795200,1,1,0,1,1,0,0,0,3,1
"ID504001",0,0,0,2,0,0,167060,22,2891100,0,2,1,0,1,0,0,0,43,0
"ID398487",0,4,2,5,589233,471206,506881,34,2937600,1,0,0,1,1,0,0,1,29,1
"ID584834",1,1,2,1,1089253,1134823,1178579,27,8336900,1,0,0,1,1,0,0,0,14,0
"ID061234",1,2,2,1,813159,742742,739043,29,5465000,0,2,0,0,1,0,0,0,22,0
"ID195395",1,4,8,8,615718,620701,430138,22,3831300,0,2,0,1,1,0,1,0,13,0
"ID288198",0,1,1,1,156682,160542,166695,20,5608400,0,1,0,0,1,0,0,0,11,0
"ID257546",0,1,3,3,567165,588821,597083,29,8998100,1,1,1,1,1,0,0,0,29,1
"ID755112",0,7,7,2,326114,254859,262904,22,7121200,1,0,0,1,0,0,0,0,24,1
"ID884472",0,4,1,2,244542,201596,225286,24,8827900,0,0,0,1,1,1,0,1,6,0
"ID403150",0,6,5,3,401717,378669,363482,26,3702000,1,2,1,1,1,0,0,0,9,1
"ID720228",0,0,2,3,0,197635,169306,41,7544200,1,1,0,0,1,1,1,1,44,0
"ID350141",1,5,4,3,204314,241791,203086,30,2427400,1,2,0,1,1,0,0,0,2,0
"ID700368",0,3,1,0,176677,148754,0,25,3818800,1,1,0,1,1,0,0,0,6,0
"ID790827",1,5,5,6,180455,162637,171960,29,2309500,0,1,0,0,1,0,0,0,15,1
"ID212968",0,7,11,11,539783,500635,535204,30,4353800,1,1,1,1,1,0,0,1,27,1
"ID038235",1,5,1,2,423566,339210,302041,29,5138900,1,1,0,1,1,0,0,1,12,1
"ID607739",0,2,2,1,776543,740723,770869,39,6755900,1,0,0,1,0,0,0,0,16,0
"ID978743",1,1,2,0,251965,261563,0,25,5630200,0,2,0,0,0,0,0,0,18,0
"ID283262",0,3,1,1,242755,235895,224261,31,3383500,1,2,0,1,1,0,0,0,2,0
"ID894242",1,0,3,2,0,194591,183065,29,3645200,1,2,0,1,0,0,0,0,48,1
"ID583850",0,2,3,4,167509,156513,165764,25,2622500,1,0,1,1,1,0,0,0,20,0
"ID059171",0,1,3,3,314109,347570,430981,26,5293700,0,0,0,1,1,0,0,0,5,0
"ID309115",1,4,7,5,262587,243928,239180,34,5920900,1,0,0,0,1,0,0,1,3,0
"ID446496",1,3,5,5,248577,271472,277682,31,5354100,1,1,1,0,1,0,0,0,28,0
"ID736465",0,4,5,7,1159188,1092555,1038140,33,3779100,1,0,0,1,1,0,0,1,29,0
"ID522319",1,3,5,3,973655,924026,646921,20,3872000,0,1,0,1,1,0,0,1,27,0
"ID769415",0,5,4,4,268029,308460,337291,30,4586000,1,2,0,0,1,0,0,1,29,0
"ID401470",1,1,1,2,505595,483161,529067,38,2781600,0,0,0,1,0,0,0,0,10,1
"ID932514",0,4,6,4,848588,799266,794994,25,7715000,0,1,0,0,1,0,0,0,19,1
"ID515361",0,2,3,0,480256,401426,0,26,6129100,1,1,0,1,1,0,0,0,11,0
"ID526755",0,1,3,2,404381,380931,435365,32,1812700,1,2,1,1,1,0,0,0,22,1
"ID487684",0,3,0,1,624678,0,603973,19,3795400,1,0,0,1,1,0,0,0,23,0
"ID899907",0,4,5,1,1256505,1355725,1397680,24,3300400,0,1,0,1,1,0,0,0,3,0
"ID179346",0,1,2,3,375469,364546,388045,37,6817400,1,2,1,1,1,0,0,0,19,1
"ID908264",0,4,3,1,794682,845512,874718,30,2127800,1,0,1,1,1,0,0,0,21,0
"ID409827",1,1,1,1,307218,341150,328044,34,3009300,1,2,0,1,1,0,1,0,10,0
"ID207309",1,4,5,2,210549,194060,174191,29,5515200,1,1,0,1,1,0,0,0,1,0
"ID404045",1,2,2,3,475955,554339,572553,23,3205200,0,1,1,1,1,0,1,1,28,1
"ID457101",1,4,3,1,363850,416642,420370,25,5033400,1,0,1,1,1,0,0,0,29,0
"ID722323",1,1,2,2,242143,235244,248945,32,1762100,1,0,0,0,1,0,0,0,8,1
"ID012389",0,3,9,2,567021,535552,537602,30,8132000,0,1,0,0,1,0,0,0,6,0
"ID476093",1,1,3,5,585725,596759,496992,36,1352900,0,1,0,1,1,0,0,0,13,1
"ID717725",1,2,2,3,262149,277051,257440,36,7051500,0,2,1,1,1,0,0,0,29,0
"ID838809",1,5,7,5,498093,629699,552114,25,3028700,1,0,0,1,1,0,0,0,11,1
"ID384765",1,4,6,5,320041,313038,289766,24,10495900,1,1,1,1,1,0,1,0,28,0
"ID344807",0,4,2,3,925181,878021,1040464,26,7665700,0,2,1,1,1,0,0,0,18,0
"ID088018",0,1,4,4,366243,347123,314915,28,3180200,0,1,0,1,1,0,0,1,25,0
"ID054203",0,6,10,7,614590,598493,557370,24,1414100,0,0,0,1,1,0,0,0,23,1
"ID780019",1,3,2,0,462615,465345,0,29,3458100,1,0,0,0,1,0,0,0,5,0
"ID108266",1,1,0,2,488689,0,546458,29,7508500,0,0,0,1,1,0,0,0,7,0
"ID929808",0,2,4,6,350560,369663,399177,32,4581700,1,0,0,1,0,0,0,1,4,1
"ID252273",1,1,0,1,451720,0,407512,23,5924300,0,0,0,1,1,0,0,0,17,0
"ID091460",0,1,6,5,962601,901274,816679,24,4905900,1,2,0,1,0,0,0,1,28,0
"ID613636",0,2,3,3,355488,332770,304057,33,2385200,1,1,0,1,1,0,0,0,17,1
"ID611994",1,4,5,3,617107,526731,521245,32,4177700,1,1,0,1,1,0,0,1,1,1
"ID881811",1,3,4,6,879378,846157,798341,28,3965700,0,1,0,1,1,1,0,0,12,0
"ID768916",0,1,5,6,147646,166633,180164,23,3172500,0,1,1,1,1,0,0,1,21,0
"ID318329",0,2,4,2,1299015,1402407,1363515,27,8582900,0,0,0,1,1,1,0,1,15,0
"ID138057",1,3,3,4,333297,273507,275245,22,4455600,0,1,0,1,1,0,0,0,9,0
"ID967503",1,2,2,1,983137,877395,816487,40,5818600,1,2,0,1,1,0,0,1,7,0
"ID884376",1,3,5,4,444749,349647,387240,30,5356100,1,2,0,1,1,0,0,0,7,1
"ID465528",0,2,3,3,253414,221312,201176,25,3181000,1,0,0,1,1,0,0,1,25,0
"ID613807",0,1,4,5,662176,673537,778012,23,11146000,0,0,0,1,1,0,1,0,25,0
"ID687751",1,5,2,1,492887,485138,439817,28,7718600,0,0,0,1,1,0,0,0,19,1
"ID836493",0,2,2,1,501859,468227,521196,40,3496600,1,2,0,0,1,0,0,0,4,1
"ID674339",0,4,4,2,253680,258122,273335,30,9914200,1,0,0,1,1,0,0,1,1,0
"ID279574",0,6,5,4,290272,246352,257350,29,4102700,1,2,0,1,1,0,0,0,8,1
"ID679457",0,6,4,3,892003,913766,1104410,29,6745000,1,0,0,1,1,0,1,0,5,0
"ID770567",1,5,3,5,399141,422536,388307,53,8908900,1,2,1,1,1,0,0,1,8,1
"ID308792",1,4,5,5,739884,749205,729554,25,5240800,1,0,0,1,1,0,0,0,23,0
"ID846510",0,2,2,6,602743,691869,682520,23,9708500,0,2,0,1,1,0,0,0,4,1
"ID755916",1,4,7,8,585745,591775,661142,39,4139500,0,0,0,1,1,0,0,0,15,1
"ID976311",0,3,6,3,166249,174675,180141,31,6677400,1,1,0,0,1,0,1,0,19,0
"ID338223",0,3,1,4,108642,101327,99063,23,5514000,0,0,0,1,1,0,0,1,17,0
"ID935733",1,5,6,2,316147,288583,311639,30,3196800,1,2,0,1,1,0,0,0,17,1
"ID719257",1,3,4,5,991460,999648,874049,37,3680500,1,0,0,1,0,0,0,0,9,0
"ID110115",0,0,3,3,0,604045,606001,35,3184700,1,2,0,0,1,0,0,0,48,0
"ID275860",0,7,5,6,365972,428517,406053,31,10940000,1,2,1,1,1,0,0,1,20,1
"ID011348",0,1,0,1,892077,0,954159,22,7695100,0,1,1,0,1,0,0,0,22,0
"ID933277",1,0,1,2,0,514268,570622,27,8169300,0,1,0,1,1,0,1,0,57,0
"ID836497",1,4,2,3,394320,368344,395801,30,4794700,1,2,0,1,1,0,1,0,22,1
"ID202488",1,5,6,6,479930,503641,481785,30,12744900,0,0,1,1,1,0,0,1,9,1
"ID062737",1,7,10,5,293809,295085,295931,23,4402900,0,2,0,1,1,0,0,0,4,0
"ID436778",1,1,2,5,220002,226327,259733,36,2267300,1,0,0,1,1,0,0,0,2,0
"ID771902",1,2,2,1,544148,556542,538461,38,2317700,1,0,0,1,0,0,0,0,6,1
"ID586595",1,2,1,3,135131,147682,170177,32,3199700,1,2,0,1,1,0,0,1,9,0
"ID330916",1,3,3,3,587032,704183,694955,33,3435000,1,1,0,1,1,0,0,0,25,0
"ID252651",0,4,10,5,395311,378192,420191,24,6601200,0,0,1,1,1,0,0,1,20,0
"ID543940",1,4,9,3,534354,576682,650990,24,2880000,1,0,0,1,1,1,0,0,28,1
"ID741366",0,4,2,0,510487,594417,0,26,5443200,0,0,0,1,1,0,0,1,14,1
"ID652785",1,3,2,1,406504,406354,410464,31,2855900,0,1,0,0,1,0,0,0,15,1
"ID814343",0,4,6,4,1123536,1043205,875456,35,6861100,0,1,1,1,0,0,0,1,9,0
"ID378074",1,1,3,1,345430,352420,397523,25,3825500,1,1,0,1,1,0,0,0,8,0
"ID733347",1,5,2,1,390091,421635,356445,39,3204500,1,0,0,1,1,0,0,1,6,1
"ID208436",0,3,8,5,464791,487078,494397,26,4548700,0,0,0,0,1,0,0,0,10,1
"ID726632",1,3,3,3,360329,342086,414307,26,8478400,0,2,0,1,1,0,0,0,29,1
"ID525523",1,3,4,4,399742,398137,385990,26,4650300,0,0,0,1,1,0,0,0,0,0
"ID501226",0,4,4,3,609048,687601,785288,25,4635100,1,0,0,1,1,1,0,0,26,1
"ID579394",1,2,1,0,563842,637920,0,30,5327200,1,2,1,1,1,1,0,0,23,0
"ID047978",0,1,2,2,269079,266111,256408,28,6226200,1,1,0,1,1,0,0,1,24,0
"ID251544",1,2,1,0,207439,223721,0,28,4975500,0,2,0,0,1,0,0,1,24,0
"ID776396",0,5,3,5,935459,831365,818872,34,6467100,0,1,0,1,1,0,0,0,13,0
"ID800211",0,4,6,3,173508,166929,158144,29,3654800,1,0,0,1,0,0,0,0,8,0
"ID457614",0,5,8,5,895049,918919,862896,27,1332800,1,0,0,1,1,0,0,1,19,0
"ID741226",1,0,1,5,0,150837,147369,28,3965100,0,1,1,1,1,0,0,0,58,0
"ID014348",1,1,3,1,479293,408515,462327,38,3179400,1,1,0,1,1,1,0,0,0,0
"ID200144",1,0,2,3,0,692353,580067,30,4564300,1,2,0,1,1,0,0,0,52,1
"ID179514",0,3,2,1,568102,587791,571299,34,1154700,1,2,0,1,1,0,0,0,22,1
"ID389864",0,0,0,1,0,0,236307,35,3430700,1,0,0,1,1,0,0,0,38,0
"ID245139",1,2,6,4,225099,242926,220816,20,5573800,0,0,0,0,1,1,0,0,22,0
"ID394533",0,2,1,2,663066,565380,539017,35,1919900,1,0,0,1,1,0,0,0,5,0
"ID470716",0,1,6,6,446603,425943,346477,37,6735400,0,0,0,1,1,0,0,0,9,1
"ID052849",0,3,6,7,435694,439464,423055,25,5309100,0,0,0,1,1,0,1,0,5,1
"ID606263",0,5,4,6,808376,781313,748555,28,3808100,1,1,0,1,1,0,0,0,29,0
"ID876823",1,4,4,5,308234,313680,317286,43,2092700,0,2,0,0,1,0,0,1,20,0
"ID381094",0,6,3,4,542468,467810,521844,33,8734600,0,0,0,1,0,0,0,1,27,1
"ID883530",1,2,7,7,340374,331734,340514,22,3743500,0,2,0,1,0,1,0,0,16,1
"ID749042",0,2,3,3,839797,918322,799804,26,7762700,0,2,0,1,1,0,0,0,9,0
"ID209763",0,2,2,4,538903,497293,518619,32,3325800,1,2,0,1,0,0,0,0,9,1
"ID552414",1,2,3,8,636806,682143,689886,30,4529600,1,0,0,1,0,0,0,0,16,0
"ID929304",1,4,3,2,561822,594502,499962,38,9990400,1,2,0,1,1,0,0,1,14,1
"ID717368",1,4,4,4,313882,376704,381904,20,8802300,1,2,0,1,1,0,0,0,28,1
"ID353741",0,1,1,3,545615,616329,639658,31,7543500,0,2,1,1,1,0,0,0,22,1
"ID072995",1,4,2,3,166703,205665,230501,32,5809000,1,1,0,0,1,0,0,1,19,0
"ID435134",0,4,5,6,335101,346183,365633,34,3997400,1,1,0,1,1,0,0,0,29,1
"ID215455",0,1,1,3,476003,528806,525223,31,4378700,1,1,1,1,1,0,0,0,7,1
"ID552618",1,5,3,5,264132,251421,236529,35,5685600,1,0,0,1,1,0,1,0,7,0
"ID959663",0,6,5,3,667729,732157,776195,26,3232400,1,2,0,1,1,0,0,0,28,0
"ID083520",1,2,0,2,267319,0,272727,29,7520300,1,0,0,1,1,0,0,0,21,0
"ID000521",0,6,5,3,243552,255056,300183,22,6122000,0,2,0,1,1,0,0,0,25,0
"ID821875",0,1,1,2,382369,374493,384210,34,7032100,1,0,1,1,1,0,0,0,27,1
"ID849589",1,2,2,2,337250,359917,317821,29,5454800,1,2,0,1,1,0,1,0,23,0
"ID832922",0,3,1,3,313426,329421,379129,27,4287600,0,1,0,1,1,0,1,1,0,0
"ID406315",1,5,5,2,825615,911903,1034189,32,5542800,0,2,0,1,1,0,0,1,4,0
"ID730002",1,5,8,9,358017,327249,318439,23,5945600,1,0,0,1,1,0,0,0,10,1
"ID737101",1,4,1,3,963476,1030582,920038,41,2739300,1,0,0,1,1,1,0,0,19,0
"ID404524",0,4,6,4,373060,403450,339174,36,3772700,1,0,0,0,1,0,0,0,25,0
"ID119987",1,6,5,7,239021,223208,251239,30,2945600,1,1,0,1,1,0,0,0,27,1
"ID973084",0,4,10,7,503267,486306,523522,33,7101900,0,0,1,1,1,0,0,0,14,1
"ID341592",0,3,2,4,577575,631035,618791,32,4715200,1,2,1,1,0,0,0,1,15,1
"ID621085",1,5,6,4,545968,619019,615009,24,2606300,1,2,0,0,1,0,0,0,14,0
"ID049400",1,4,6,2,390027,341669,282815,27,8749600,0,2,0,1,1,0,0,0,19,1
"ID990534",1,3,7,4,464177,479132,508790,30,6971100,1,0,1,1,0,0,0,0,3,1
"ID700304",0,2,0,3,361110,0,410485,37,4860200,1,2,0,1,1,0,0,0,24,0
"ID156662",1,3,5,5,197958,217079,249687,23,2791500,0,1,0,1,1,0,0,0,4,0
"ID768615",1,2,3,2,695859,528617,559466,34,5652800,1,1,1,1,1,0,0,0,24,1
"ID872106",0,6,8,7,662856,743626,758138,30,11547700,1,0,0,1,1,0,0,0,27,0
"ID546642",1,3,6,8,560365,594119,623205,25,7932800,0,0,0,1,1,0,0,0,16,1
"ID306173",0,5,2,4,587087,570320,610480,31,3815200,1,2,1,1,1,0,0,0,10,1
"ID155023",0,6,8,9,778095,790959,743866,39,2291000,1,0,1,1,1,0,1,0,29,0
"ID083584",1,4,5,8,288486,298132,291691,28,3777500,1,0,0,1,1,0,0,0,10,1
"ID304616",1,1,2,2,547366,529955,655729,25,4994400,1,0,0,1,1,0,0,0,24,1
"ID233339",1,2,4,2,233737,214490,221447,31,5533500,0,2,0,1,0,0,0,1,27,0
"ID927625",1,3,6,2,692891,835817,884546,35,8017000,1,2,0,1,1,0,0,0,27,0
"ID201992",1,4,3,3,241113,207977,204627,30,6523100,1,2,0,0,1,0,0,0,0,0
"ID311951",1,0,0,2,0,0,222271,31,2197800,1,1,0,0,0,0,0,0,32,0
"ID133374",1,4,5,4,524606,556244,486102,30,2318300,0,2,1,1,1,0,0,0,25,1
"ID290501",0,9,4,7,348097,362199,366908,37,4938600,0,0,1,0,1,0,1,0,1,1
"ID752876",1,4,3,3,416157,423161,442225,26,6826800,0,0,0,1,1,1,0,0,8,1
"ID681024",1,4,4,6,351546,341845,409022,29,8350200,1,0,1,1,1,0,0,0,17,1
"ID471216",0,1,2,2,384907,411508,393313,25,4482200,1,1,0,1,1,0,0,1,27,1
"ID636376",0,2,2,3,615283,620419,677212,34,2431100,1,2,0,1,1,0,0,1,17,1
"ID878306",1,2,3,2,884911,932984,898040,19,4053500,0,1,0,1,1,1,0,0,20,0
"ID068921",0,3,4,3,251103,257139,294230,28,3638300,1,0,1,1,1,0,0,0,19,0
"ID191096",1,2,1,3,698224,705960,675727,30,3924200,1,0,0,1,1,0,0,0,13,0
"ID246597",0,2,3,5,174525,160636,185220,29,3992100,0,1,0,0,1,0,0,0,15,0
"ID353511",1,5,4,4,207129,189886,196898,27,3884100,1,2,0,1,0,1,0,0,11,0
"ID372866",1,2,0,3,271887,0,313388,25,5280300,1,1,1,0,1,0,0,0,19,0
"ID971570",1,1,2,2,304616,290073,344147,30,5671600,1,1,1,0,1,0,0,0,0,0
"ID805013",1,2,3,1,189496,159924,145191,38,4488700,1,0,0,1,1,0,0,0,4,0
"ID536379",1,5,3,2,179488,177398,179320,30,9230500,1,1,0,1,0,0,0,0,29,0
"ID708288",1,1,2,2,179090,171611,190543,26,4688900,0,0,0,1,1,0,0,1,3,0
"ID401236",1,1,4,8,558449,516968,564415,27,1996000,1,0,0,1,1,0,0,0,24,1
"ID546896",0,6,7,6,481057,539823,491653,29,2745900,0,2,0,0,1,0,0,0,5,0
"ID788942",0,1,1,1,364573,323374,301784,25,7681800,0,0,0,1,1,0,0,0,25,0
"ID213016",0,0,1,5,0,1204462,1241883,30,4446700,1,1,0,1,1,0,0,0,36,0
"ID618054",1,4,1,1,581482,576512,617106,25,6061300,1,2,1,1,1,0,0,0,20,0
"ID709114",0,6,7,3,541736,580046,513921,35,6254000,1,2,0,1,1,0,0,1,1,0
"ID127445",1,2,1,2,606529,605116,640115,32,7594400,1,2,0,0,1,0,0,0,15,1
"ID243709",1,4,2,1,527976,572038,671580,29,6585200,0,1,0,0,1,0,0,1,19,1
"ID339398",0,7,4,6,1161695,1092358,1076031,21,6089900,1,0,0,1,0,0,0,0,1,0
"ID994894",0,6,6,7,137855,140518,131971,30,2801000,1,0,1,1,1,0,0,0,29,0
"ID561188",0,3,4,4,381650,405231,417094,35,9531600,1,2,0,1,0,0,0,0,29,1
"ID566952",0,3,4,1,335899,280871,325687,18,3946400,0,0,0,1,1,0,0,0,14,0
"ID369506",0,4,8,8,509166,552053,489178,26,4252900,1,1,0,1,1,0,0,1,29,1
"ID414666",1,1,0,3,386666,0,469132,32,6411200,0,2,0,1,1,0,0,0,5,0
"ID911233",0,3,1,3,707341,698299,599812,22,3064400,0,2,0,1,1,0,0,1,24,0
"ID578981",1,2,3,3,410163,380663,384434,34,4926300,1,1,0,1,1,1,1,1,7,1
"ID571067",1,1,3,4,337271,338777,326082,29,4311100,1,0,0,1,1,0,0,0,10,0
"ID080059",0,1,0,1,365683,0,346274,28,8282000,1,0,0,0,1,0,0,0,1,0
"ID382387",1,2,1,2,234134,253239,249616,33,5460300,1,0,0,1,0,0,0,1,13,0
"ID391337",1,6,10,6,403762,433860,466691,26,5126300,1,0,0,0,0,0,0,0,15,1
"ID174795",1,0,0,2,0,0,782730,29,1905600,0,0,0,1,0,1,0,0,33,0
"ID571576",1,2,4,4,297595,313742,290455,26,7644200,0,1,0,1,1,0,0,0,26,0
"ID771749",1,3,4,2,386311,355660,308893,29,8847000,1,0,0,1,1,0,0,0,3,0
"ID389923",1,5,5,3,352121,402644,390335,30,4603200,1,2,1,0,1,0,0,0,17,1
"ID547038",1,2,2,1,225990,204576,158688,34,2883700,0,0,0,1,1,0,0,0,12,1
"ID121004",1,1,1,2,167395,161852,153700,24,9507400,0,2,0,1,1,0,0,0,2,0
"ID284722",0,4,3,3,592656,565749,616553,23,5963400,0,1,0,1,1,0,0,1,1,0
"ID122413",1,2,4,2,691262,789271,792517,36,3575000,1,0,1,0,1,1,1,1,4,0
"ID353379",1,3,3,2,241695,283725,281628,23,9258700,0,1,0,1,1,0,1,0,14,1
"ID379391",0,5,6,8,187591,205472,183428,32,7283100,1,1,0,1,1,0,0,0,24,0
"ID513990",0,4,6,4,427418,463957,464195,33,6599400,0,0,1,1,1,0,0,0,4,1
"ID189644",1,3,2,5,742903,666955,674974,32,3663900,1,0,0,1,0,0,0,0,6,0
"ID298786",0,3,8,9,693830,697936,684903,22,2724700,0,0,0,1,1,0,0,0,16,0
"ID835521",1,3,2,6,309483,337247,307952,27,4350300,0,0,0,1,1,0,0,0,26,0
"ID809607",0,2,6,7,426080,426086,401962,32,2516300,1,0,0,1,1,0,0,0,6,1
"ID164727",1,4,1,0,386123,364558,0,31,9652900,0,2,0,1,1,0,1,1,2,0
"ID713650",0,2,3,3,530609,460198,415193,33,2944700,1,1,0,0,0,0,0,0,5,1
"ID075889",0,7,7,4,717168,626159,652286,24,4315500,0,2,0,1,1,0,0,1,20,1
"ID753882",0,4,3,3,579449,663111,718338,21,7410400,0,1,0,0,1,1,0,0,2,0
"ID566890",1,3,3,3,561551,444892,418694,24,6913600,0,1,0,1,0,0,0,0,29,1
"ID333545",1,5,4,6,830131,764907,782749,29,5207700,1,0,0,1,1,0,0,0,19,0
"ID383571",0,1,3,3,409485,390258,434816,29,2873200,0,1,0,0,0,0,0,0,25,1
"ID443062",1,1,3,6,910113,836888,809568,27,6241500,1,2,0,0,1,0,0,1,3,1
"ID883844",1,1,3,3,410846,392074,419159,36,4990800,1,0,0,1,1,1,0,0,2,1
"ID128899",1,2,4,1,328942,301029,299566,21,7197800,0,0,1,1,1,0,0,0,19,0
"ID003471",1,3,7,7,825962,798837,895516,22,7112300,1,0,0,0,1,0,0,0,5,0
"ID290657",1,5,5,6,630493,535038,457461,34,5274500,1,1,0,1,0,0,0,0,10,1
