nasabah,tunaiATM,nontunaiATM,internet,debitbelanja,usia17_25,usia26_55,usia56,saldoharian,jeniskelamin
4281,11,0,0,11,0,1,0,1.701875565,0
4282,8,1,0,5,0,1,0,0.647211124,1
4283,9,1,1,2,0,1,0,0.831029011,1
4284,2,2,1,8,0,1,0,4.528836007,0
4285,9,1,0,10,0,1,0,1.663588077,0
4286,3,3,1,12,0,1,0,1.747952515,1
4287,9,1,0,10,0,0,1,1.828186432,1
4288,9,1,0,1,0,0,1,0.718244455,1
4289,9,1,1,10,0,1,0,1.824892947,1
4290,4,10,2,13,0,1,0,2.098285567,0
4291,1,3,0,12,0,1,0,3.825719749,1
4292,4,4,1,11,0,1,0,1.443831248,0
4293,11,0,2,1,1,0,0,0.596265943,1
4294,3,4,1,8,0,1,0,1.623600704,1
4295,12,2,1,0,1,0,0,0.419292939,1
4296,8,0,0,0,0,0,1,0.471975848,1
4297,10,0,2,3,1,0,0,0.485739695,1
4298,9,3,2,10,0,1,0,1.642110421,0
4299,9,0,1,1,1,0,0,0.843199923,0
4300,5,2,1,12,0,1,0,3.933318148,0
4301,11,1,0,1,1,0,0,0.398314948,0
4302,1,3,0,12,0,1,0,5.572516059,1
4303,6,1,1,1,0,0,1,0.615118519,0
4304,2,4,0,10,0,0,1,2.325282063,1
4305,6,1,2,0,0,0,1,0.511955915,0
4306,6,1,1,13,0,1,0,0.842511185,0
4307,7,3,1,0,0,1,0,0.619016601,0
4308,7,0,0,0,1,0,0,0.832532782,1
4309,10,3,2,10,1,0,0,0.567248274,0
4310,13,1,1,0,1,0,0,0.420954288,0
4311,5,2,0,10,0,0,1,0.66253974,0
4312,9,0,1,1,1,0,0,0.824008808,1
4313,10,1,0,11,0,1,0,0.558301918,0
4314,7,2,1,11,0,1,0,1.231571023,1
4315,7,2,3,1,1,0,0,0.641512765,0
4316,7,1,3,7,0,1,0,1.464270515,1
4317,7,2,1,11,1,0,0,1.6689796,0
4318,2,3,1,13,0,1,0,5.572737267,1
4319,7,2,1,3,1,0,0,0.406267657,1
4320,2,1,0,12,0,1,0,3.483948731,1
4321,10,0,1,0,1,0,0,0.471609884,1
4322,8,3,1,0,0,0,1,0.897394026,0
4323,10,0,1,2,1,0,0,0.833769737,1
4324,6,0,0,8,0,1,0,0.984518625,0
4325,7,0,1,11,1,0,0,1.384601807,0
4326,10,1,0,9,0,1,0,1.888132683,1
4327,11,1,2,1,0,0,1,0.591368539,1
4328,8,1,2,1,1,0,0,0.527242074,0
4329,9,2,0,8,0,1,0,1.396272387,0
4330,5,2,0,0,1,0,0,0.354210253,0
4331,11,1,0,4,1,0,0,0.884105904,0
4332,8,0,3,0,0,0,1,0.517427967,1
4333,4,3,2,12,0,1,0,1.752639008,1
4334,11,1,2,11,0,0,1,0.773546004,0
4335,8,0,1,0,1,0,0,0.545337935,1
4336,10,1,0,9,0,1,0,0.527534684,0
4337,9,1,0,0,0,0,1,0.402053909,0
4338,8,1,0,10,0,1,0,1.70765474,0
4339,8,0,1,2,0,0,1,0.866860863,1
4340,9,0,0,8,0,0,1,1.338073425,1
4341,7,0,1,1,1,0,0,0.876598051,0
4342,13,0,3,7,0,1,0,1.398479367,1
4343,7,1,3,0,1,0,0,0.353841595,0
4344,10,1,0,12,0,1,0,1.781327799,0
4345,10,0,1,1,1,0,0,0.686457032,0
4346,3,3,1,13,0,1,0,3.131152228,0
4347,7,0,0,1,0,0,1,0.524223138,0
4348,6,8,0,7,0,0,1,4.763776477,1
4349,9,1,1,8,0,1,0,1.537908554,1
4350,3,5,0,11,0,1,0,4.863736411,1
4351,9,1,2,1,1,0,0,0.71494626,0
4352,4,3,1,13,0,1,0,3.536396685,1
4353,7,1,1,2,1,0,0,0.581809926,0
4354,3,3,1,9,0,1,0,2.340488418,0
4355,11,0,1,10,0,0,1,0.819881546,0
4356,2,3,0,10,1,0,0,2.849274653,1
4357,6,6,1,13,0,1,0,4.120580907,1
4358,2,4,1,11,0,1,0,2.270131767,0
4359,11,1,1,10,0,1,0,0.857091736,0
4360,0,5,2,13,0,1,0,2.904308151,0
4361,10,2,2,10,0,0,1,1.353983147,0
4362,0,3,1,12,0,1,0,2.715177441,1
4363,2,3,1,11,0,1,0,1.931270557,0
4364,11,0,1,1,0,0,1,0.860258451,0
4365,3,4,1,13,0,1,0,3.981952408,1
4366,7,5,2,11,0,0,1,5.844957087,1
4367,9,0,1,1,1,0,0,0.893441129,0
4368,2,4,2,15,0,1,0,1.885798549,1
4369,2,5,3,3,1,0,0,27.00805344,1
4370,5,1,0,0,0,0,1,0.811534413,1
4371,9,2,1,10,0,1,0,0.779175785,0
4372,8,0,1,7,0,1,0,1.000843956,1
4373,9,2,1,10,0,1,0,0.813888385,0
4374,9,0,0,1,0,0,1,0.446340614,1
4375,7,2,1,13,1,0,0,3.602082205,1
4376,1,1,0,11,0,1,0,3.469072671,1
4377,8,1,3,9,0,1,0,1.937017835,0
4378,7,1,1,10,0,1,0,3.035467807,0
4379,6,1,0,0,0,1,0,0.327148642,1
4380,4,5,0,11,1,0,0,2.064557286,0
4381,3,4,0,13,0,1,0,1.090819871,0
4382,10,2,1,6,0,0,1,1.506471056,0
4383,8,7,0,9,0,1,0,2.244468489,1
4384,11,2,2,10,0,1,0,1.583704285,0
4385,12,0,0,10,0,1,0,1.166493075,1
4386,10,2,1,10,0,1,0,0.941474725,0
4387,9,2,3,1,1,0,0,0.734609028,1
4388,12,0,1,6,0,1,0,0.902185994,1
4389,1,6,0,12,0,1,0,2.505088139,0
4390,10,1,1,7,0,1,0,1.751588766,1
4391,3,5,1,9,0,1,0,5.053158329,1
4392,4,4,0,14,0,1,0,5.708235447,1
4393,0,7,8,4,0,1,0,27.6061107,0
4394,9,2,1,11,0,1,0,1.865501262,0
4395,9,1,2,9,0,1,0,0.725408787,1
4396,3,5,1,10,0,1,0,3.443891264,0
4397,8,3,3,5,0,0,1,0.662580457,0
4398,8,1,1,2,1,0,0,0.552092692,1
4399,7,3,4,11,0,1,0,1.715993615,0
4400,8,2,1,6,0,1,0,1.190096505,0
4401,2,2,1,10,0,1,0,4.251184758,1
4402,7,1,1,1,0,1,0,0.670317834,1
4403,9,0,2,0,0,0,1,0.697612165,0
4404,6,0,1,8,1,0,0,1.476198404,1
4405,8,1,2,1,0,1,0,0.762047461,1
4406,8,4,0,8,1,0,0,1.767546117,1
4407,5,0,0,10,0,0,1,1.09943077,0
4408,8,2,1,7,1,0,0,0.553769023,0
4409,2,5,2,14,0,1,0,2.668569229,1
4410,3,3,1,10,1,0,0,2.94157507,1
4411,3,5,6,5,0,1,0,9.598741449,0
4412,12,0,1,1,1,0,0,0.387115739,0
4413,11,1,2,0,0,1,0,0.313780065,1
4414,7,0,1,0,0,1,0,0.618525093,1
4415,10,0,2,9,1,0,0,1.301557685,1
4416,4,1,3,1,0,0,1,0.815863048,0
4417,10,0,0,0,0,0,1,0.785120699,1
4418,5,2,1,10,1,0,0,3.958617384,0
4419,8,5,1,12,0,1,0,1.909027864,0
4420,11,1,0,8,0,1,0,1.80311924,1
4421,10,1,2,0,1,0,0,0.83710879,0
4422,1,7,4,6,0,1,0,5.447410913,1
4423,7,1,3,1,0,0,1,0.361641664,0
4424,9,3,0,0,0,0,1,0.677749124,1
4425,8,1,0,11,0,1,0,1.60713082,0
4426,7,0,4,0,0,0,1,0.495724034,1
4427,7,1,2,12,0,1,0,0.895586813,1
4428,8,1,0,0,0,1,0,0.698316291,0
4429,7,1,2,1,0,0,1,0.474058002,1
4430,13,3,0,9,0,1,0,1.308263726,0
4431,6,2,0,2,0,0,1,0.803380104,1
4432,2,3,3,4,0,1,0,25.72244747,1
4433,12,0,1,2,1,0,0,0.813230392,0
4434,8,1,0,10,0,1,0,1.451972113,0
4435,9,1,0,9,0,1,0,1.189158861,0
4436,3,5,1,8,0,1,0,1.255353668,0
4437,1,4,5,1,1,0,0,21.21416485,1
4438,2,3,0,10,0,1,0,5.747913167,0
4439,8,0,1,8,0,1,0,0.798133277,0
4440,11,1,0,8,0,1,0,0.916168599,0
4441,2,6,0,10,0,1,0,5.11922642,0
4442,4,4,1,9,0,1,0,5.845539746,0
4443,6,1,0,11,1,0,0,4.695666124,0
4444,13,1,0,8,0,1,0,1.446391102,1
4445,11,0,1,1,1,0,0,0.731199833,1
4446,9,0,2,8,0,1,0,1.181556554,0
4447,12,0,2,8,0,1,0,0.809339976,0
4448,10,1,1,12,0,1,0,1.162930612,0
4449,3,5,1,10,0,1,0,2.494657706,0
4450,6,1,1,2,1,0,0,0.743362618,0
4451,4,5,2,10,0,1,0,3.251559966,1
4452,3,4,2,7,0,1,0,5.643383472,0
4453,4,4,0,11,0,1,0,5.258215497,1
4454,1,0,0,11,0,1,0,5.451704315,0
4455,11,1,1,1,1,0,0,0.767743624,1
4456,2,1,6,5,0,1,0,10.74711815,1
4457,6,1,0,1,1,0,0,0.710564193,0
4458,11,0,0,8,0,1,0,0.827318026,0
4459,2,2,0,11,0,1,0,4.511972743,1
4460,9,1,0,12,0,1,0,0.636225639,0
4461,5,0,1,10,0,1,0,1.982883606,1
4462,10,1,1,5,1,0,0,1.672798642,0
4463,10,1,1,10,0,1,0,1.069139521,0
4464,6,2,4,0,1,0,0,0.42921814,0
4465,10,2,1,0,1,0,0,0.899401475,0
4466,6,1,3,9,0,1,0,1.612327222,0
4467,10,0,1,9,0,0,1,1.49026131,0
4468,9,0,2,11,0,1,0,1.092633464,0
4469,1,3,1,8,0,1,0,5.911477399,1
4470,3,3,0,11,0,1,0,3.588557184,1
4471,9,0,0,1,0,0,1,0.711588065,0
4472,3,3,1,11,0,0,1,3.285494168,1
4473,12,0,0,7,0,1,0,1.06165142,1
4474,9,0,1,8,0,1,0,1.857372208,0
4475,13,0,2,0,1,0,0,0.606104146,1
4476,11,0,1,10,1,0,0,1.161455581,1
4477,9,0,0,0,1,0,0,0.385634557,1
4478,10,1,2,0,1,0,0,0.342199825,1
4479,11,0,0,1,1,0,0,0.505118459,1
4480,8,0,2,12,0,1,0,1.459479541,0
4481,10,0,2,2,0,0,1,0.766334851,0
4482,8,2,1,12,0,1,0,1.467655606,1
4483,0,6,5,1,1,0,0,9.433216032,0
4484,9,0,1,9,0,1,0,0.580808851,0
4485,6,0,2,1,0,0,1,0.668578049,0
4486,5,4,0,11,0,1,0,1.81498879,0
4487,9,0,0,1,1,0,0,0.867959174,1
4488,13,2,3,1,1,0,0,0.54998569,0
4489,8,2,1,7,0,1,0,0.533003389,0
4490,0,5,9,2,1,0,0,24.50049767,1
4491,3,6,3,9,0,1,0,4.025280472,0
4492,8,0,3,5,0,1,0,1.160685805,0
4493,11,0,1,1,0,0,1,0.452028628,1
4494,8,3,2,1,1,0,0,0.422953322,0
4495,8,3,3,10,0,1,0,1.825462093,0
4496,13,3,1,2,1,0,0,0.494448669,1
4497,11,2,1,1,0,0,1,0.896871912,1
4498,7,1,2,0,0,0,1,0.42863326,1
4499,10,0,0,6,1,0,0,0.668790144,1
4500,2,3,4,11,0,1,0,3.153596857,1
4501,7,2,1,9,0,1,0,1.858499545,1
4502,3,6,1,8,0,1,0,3.746220499,1
4503,9,5,0,10,0,1,0,2.858505713,0
4504,0,4,1,2,0,1,0,6.118811418,1
4505,3,7,1,12,1,0,0,3.151605512,1
4506,2,4,1,11,0,1,0,3.158832049,0
4507,8,1,0,0,1,0,0,0.445756087,1
4508,0,5,1,11,0,1,0,5.625108225,1
4509,6,3,1,11,0,1,0,5.178023177,0
4510,4,7,1,9,1,0,0,3.878654061,1
4511,1,7,1,11,0,1,0,3.85075629,0
4512,1,1,3,12,0,1,0,4.552994002,1
4513,10,2,1,2,1,0,0,0.797633702,0
4514,9,1,2,7,0,1,0,1.293245767,0
4515,3,8,0,11,0,1,0,5.011761177,1
4516,6,0,2,1,0,1,0,0.403785304,0
4517,1,4,5,5,0,1,0,24.02719236,0
4518,9,2,4,1,0,0,1,0.87922749,0
4519,8,0,0,1,0,0,1,0.430444458,0
4520,12,2,2,2,1,0,0,0.885678901,1
4521,10,1,2,10,0,1,0,1.066463595,0
4522,12,2,0,1,0,0,1,0.739742637,1
4523,2,6,0,10,1,0,0,2.840172509,1
4524,11,3,0,9,0,1,0,0.60217403,0
4525,2,4,0,12,0,0,1,4.581836249,0
4526,8,3,1,0,1,0,0,0.737788058,1
4527,9,1,1,1,1,0,0,0.735737181,0
4528,7,0,2,0,1,0,0,0.516893243,1
4529,7,2,0,7,0,0,1,0.722345063,0
4530,10,1,3,8,0,1,0,1.444264551,0
4531,8,1,0,9,0,1,0,1.02113362,0
4532,9,0,2,6,0,0,1,1.358110098,0
4533,3,3,2,2,0,1,0,26.21458895,1
4534,2,3,0,12,0,1,0,1.140548911,0
4535,2,7,1,8,0,1,0,2.461970081,0
4536,2,5,1,8,0,1,0,2.858177178,1
4537,11,2,2,8,0,1,0,0.544664232,0
4538,10,0,0,11,0,0,1,1.344833415,0
4539,10,1,0,1,1,0,0,0.627781924,1
4540,12,0,2,1,1,0,0,0.569589496,1
4541,10,1,1,2,0,0,1,0.76715713,0
4542,9,0,0,0,1,0,0,0.528927589,0
4543,6,7,1,9,0,1,0,4.312817072,1
4544,8,3,2,11,0,1,0,1.355923577,1
4545,10,0,3,1,1,0,0,0.634990826,1
4546,0,3,3,2,0,0,1,6.947488025,0
4547,8,6,0,10,1,0,0,4.947074651,0
4548,7,0,1,4,1,0,0,0.857149629,0
4549,13,4,2,2,1,0,0,0.868179304,0
4550,7,0,1,1,0,1,0,0.461782904,1
4551,8,0,0,2,1,0,0,0.895321173,1
4552,8,1,1,10,0,0,1,0.565658576,0
4553,11,1,1,1,0,0,1,0.40402422,1
4554,0,5,6,3,0,1,0,11.67779975,1
4555,3,0,2,13,0,1,0,4.220522958,1
4556,10,1,1,10,0,1,0,1.947506225,0
4557,3,3,0,12,0,1,0,5.416939124,0
4558,8,2,1,0,1,0,0,0.769092072,1
4559,0,3,4,2,0,1,0,21.36130807,1
4560,9,0,1,8,0,0,1,0.849041941,1
4561,11,1,0,8,0,1,0,1.57335883,0
4562,8,0,1,7,0,1,0,1.340799913,1
4563,7,1,2,7,0,0,1,0.9150344,0
4564,10,0,3,13,0,1,0,1.711353705,0
4565,5,3,1,9,0,0,1,2.850581809,0
4566,3,2,3,9,0,0,1,3.877998395,1
4567,12,1,0,7,0,1,0,0.518494901,0
4568,9,2,1,1,0,0,1,0.357847152,1
4569,9,1,1,1,1,0,0,0.346210198,0
4570,7,0,1,10,0,0,1,0.877266886,0
4571,7,1,4,1,1,0,0,0.871346887,1
4572,8,0,2,10,0,1,0,0.734884779,0
4573,8,3,0,0,0,0,1,0.509778348,1
4574,2,7,8,3,0,1,0,27.5601382,1
4575,5,0,1,0,1,0,0,0.595731743,0
4576,7,0,1,11,0,0,1,1.114441191,0
4577,11,2,1,0,1,0,0,0.62899196,0
4578,12,6,0,11,0,0,1,1.635661288,0
4579,2,3,0,10,0,1,0,2.200498433,0
4580,11,1,0,0,0,0,1,0.321744721,1
4581,7,1,2,2,1,0,0,0.758365908,0
4582,0,2,4,6,0,1,0,11.08568294,0
4583,13,2,2,9,0,0,1,1.013925909,1
4584,8,2,0,0,1,0,0,0.501429814,0
4585,4,6,1,12,0,1,0,4.770024255,0
4586,9,1,1,1,1,0,0,0.699871444,0
4587,2,6,0,7,0,1,0,2.22040236,1
4588,11,2,1,1,0,0,1,0.410666489,1
4589,10,2,1,9,1,0,0,0.970419118,0
4590,10,1,0,2,0,0,1,0.304110873,0
4591,1,4,1,10,0,1,0,4.908157536,0
4592,8,1,1,2,1,0,0,0.492691649,1
4593,9,1,0,9,0,1,0,1.802213098,0
4594,3,2,0,9,0,1,0,5.432101618,0
4595,9,1,1,1,1,0,0,0.619475622,0
4596,6,2,2,10,0,0,1,1.191970302,0
4597,8,0,0,1,1,0,0,0.71168563,1
4598,11,1,0,2,1,0,0,0.797099394,1
4599,10,2,2,8,0,1,0,1.064553325,0
4600,7,2,0,1,1,0,0,0.797160468,1
4601,8,2,0,1,1,0,0,0.829495585,1
4602,3,4,1,11,0,1,0,2.261917973,1
4603,7,1,1,1,0,0,1,0.546706495,1
4604,9,1,2,1,1,0,0,0.85633799,0
4605,7,0,1,0,1,0,0,0.773380853,0
4606,8,0,1,2,1,0,0,0.3403788,0
4607,11,0,0,0,0,0,1,0.674190845,1
4608,3,2,1,9,0,1,0,3.830585407,1
4609,10,1,2,6,0,0,1,1.474120802,1
4610,9,0,0,0,1,0,0,0.311334671,1
4611,9,0,0,10,0,1,0,0.975241615,0
4612,12,1,0,0,1,0,0,0.548840819,0
4613,9,2,0,0,1,0,0,0.719800137,1
4614,0,2,2,2,0,1,0,10.45528145,0
4615,6,1,1,0,1,0,0,0.550957633,1
4616,7,1,0,5,0,0,1,1.901949618,0
4617,9,0,2,2,1,0,0,0.405944853,0
4618,2,6,0,10,0,1,0,4.517327171,0
4619,7,0,1,1,0,0,1,0.815284436,1
4620,7,0,0,11,0,1,0,1.411603449,1
4621,10,0,0,10,1,0,0,1.16648876,0
4622,10,2,2,1,1,0,0,0.813676699,1
4623,6,3,1,1,0,1,0,0.767553744,0
4624,8,0,1,7,0,1,0,1.915841253,0
4625,9,2,1,9,0,1,0,1.442613399,0
4626,5,6,0,11,0,1,0,5.30782765,0
4627,10,1,0,0,0,0,1,0.489861635,0
4628,5,0,1,8,0,1,0,1.296426673,1
4629,7,2,0,0,0,0,1,0.867271627,1
4630,12,2,2,9,0,1,0,0.879572157,1
4631,10,0,2,0,1,0,0,0.715746392,0
4632,10,2,0,6,0,1,0,1.363597814,0
4633,9,1,1,9,0,1,0,1.398281978,1
4634,9,2,0,1,1,0,0,0.556395922,1
4635,5,5,1,10,0,1,0,3.72964103,1
4636,6,4,0,8,0,1,0,5.643293121,1
4637,5,2,1,13,0,1,0,3.011286689,0
4638,9,0,1,1,1,0,0,0.56940444,1
4639,4,3,0,13,0,1,0,1.798311656,0
4640,9,1,1,1,0,1,0,0.796620738,1
4641,11,2,0,2,1,0,0,0.580844367,1
4642,10,1,0,0,0,0,1,0.553202188,0
4643,5,3,2,9,0,1,0,3.381332907,0
4644,10,2,0,9,0,1,0,1.274734265,1
4645,9,0,1,13,0,0,1,1.694775931,0
4646,3,6,1,8,0,1,0,5.633896959,0
4647,8,0,0,2,0,0,1,0.802060337,1
4648,7,2,0,2,0,0,1,0.587505167,1
4649,8,2,1,9,0,1,0,1.219828901,0
4650,12,0,1,10,0,0,1,0.76978525,0
4651,4,7,0,13,0,1,0,4.402712481,0
4652,12,1,1,2,1,0,0,0.476229445,1
4653,12,0,1,0,0,0,1,0.540117705,0
4654,2,9,1,11,0,1,0,2.282046482,1
4655,3,4,3,11,0,1,0,1.440056685,0
4656,9,1,1,6,0,1,0,1.866433304,1
4657,6,2,0,11,0,1,0,5.455718168,1
4658,0,5,1,8,0,1,0,4.590891425,1
4659,6,1,3,0,0,1,0,0.495040684,1
4660,0,4,6,4,0,0,1,8.738827934,0
4661,5,2,2,10,0,1,0,1.240179533,1
4662,11,2,2,5,0,1,0,1.779722865,1
4663,9,1,1,9,0,1,0,1.913488286,0
4664,10,3,3,2,1,0,0,0.897588816,0
4665,7,0,2,9,0,0,1,1.966931609,0
4666,10,2,1,12,0,1,0,0.921544868,0
4667,7,0,2,1,1,0,0,0.521823833,0
4668,9,1,0,0,0,0,1,0.462078381,1
4669,1,5,0,9,0,1,0,2.056700995,0
4670,9,1,1,10,0,1,0,1.297451901,1
4671,7,1,0,7,0,1,0,1.648791786,0
4672,10,4,3,11,1,0,0,1.990491681,0
4673,4,1,0,12,0,1,0,2.249025634,0
4674,7,2,1,8,0,1,0,1.217605734,1
4675,5,0,2,1,0,0,1,0.454987309,0
4676,5,4,1,10,0,1,0,3.458419215,1
4677,12,1,2,9,0,0,1,1.672428487,0
4678,10,2,1,0,0,0,1,0.795341245,0
4679,9,2,1,7,0,1,0,1.288344175,0
4680,9,0,0,11,0,1,0,0.827914748,1
4681,7,1,0,0,1,0,0,0.322862881,1
4682,11,1,1,7,0,1,0,1.636961942,0
4683,7,3,3,0,0,1,0,0.385773965,0
4684,9,1,1,7,1,0,0,1.965543415,0
4685,12,2,0,9,0,1,0,1.093140418,0
4686,6,0,1,7,0,0,1,1.463270478,0
4687,10,2,0,12,0,0,1,1.247038587,0
4688,10,1,1,11,0,0,1,1.95006774,1
4689,4,2,0,9,0,1,0,3.481461752,1
4690,2,5,2,10,1,0,0,2.652425705,1
4691,3,7,1,8,0,1,0,1.041840937,0
4692,1,1,2,2,0,1,0,25.82449408,1
4693,3,4,1,11,0,1,0,3.985158587,0
4694,9,2,0,8,0,1,0,0.573002436,0
4695,8,2,0,1,1,0,0,0.599318434,1
4696,7,2,0,11,0,1,0,1.71038053,0
4697,10,1,1,0,1,0,0,0.519745221,1
4698,8,3,1,11,1,0,0,3.296005781,1
4699,1,3,4,2,0,1,0,11.57736806,1
4700,4,5,1,10,0,1,0,3.591176882,0
4701,7,6,0,11,0,1,0,3.805748031,1
4702,0,6,4,5,0,1,0,5.340330612,1
4703,2,1,0,12,0,1,0,2.878346114,1
4704,2,3,3,10,0,1,0,4.789723921,0
4705,8,1,2,0,1,0,0,0.388085877,0
4706,8,1,1,0,1,0,0,0.605889767,1
4707,7,1,1,1,0,0,1,0.870143152,1
4708,1,13,1,9,0,1,0,3.835186044,1
4709,0,2,2,2,0,1,0,12.1970716,1
4710,13,1,0,8,0,1,0,0.746473634,0
4711,11,1,1,9,0,1,0,1.417404265,0
4712,9,0,0,6,0,1,0,1.228239588,0
4713,10,1,0,4,0,0,1,1.597577484,0
4714,8,0,0,2,1,0,0,0.640820894,0
4715,3,5,4,2,0,1,0,29.47512358,1
4716,2,4,1,8,0,1,0,2.001236694,0
4717,4,8,3,10,0,1,0,4.693244482,0
4718,1,3,2,3,0,1,0,8.346690477,1
4719,8,1,1,0,1,0,0,0.872986017,1
4720,5,7,1,10,0,1,0,1.416188231,0
4721,3,7,1,9,0,1,0,4.926278306,1
4722,2,5,3,10,0,1,0,4.152674057,0
4723,8,1,1,0,1,0,0,0.343604031,1
4724,12,1,1,14,0,1,0,0.583341736,0
4725,8,2,1,11,0,1,0,1.472861856,1
4726,10,3,0,11,0,0,1,0.639631261,0
4727,8,1,3,0,0,0,1,0.424276582,1
4728,11,0,1,0,1,0,0,0.641253615,1
4729,11,2,0,3,0,1,0,0.893024567,1
4730,1,5,2,10,0,1,0,2.417622116,1
4731,10,2,2,13,0,1,0,1.509482684,0
4732,3,6,0,10,0,1,0,3.293137269,0
4733,7,0,0,5,0,0,1,1.436889817,0
4734,3,2,1,13,1,0,0,3.065806952,0
4735,8,1,1,1,0,0,1,0.566655203,0
4736,7,0,1,10,0,1,0,1.720833735,1
4737,9,1,0,8,0,1,0,1.561580736,0
4738,6,0,0,0,0,0,1,0.321996857,1
4739,4,6,1,9,0,0,1,3.942774713,0
4740,11,0,3,0,0,0,1,0.817725444,1
4741,6,6,1,8,0,1,0,5.569549296,0
4742,13,0,0,11,0,1,0,0.813466822,0
4743,8,0,1,9,1,0,0,0.673205223,0
4744,10,1,1,2,0,0,1,0.732175761,0
4745,1,4,1,8,0,1,0,4.586698797,1
4746,2,5,0,12,0,1,0,5.034550061,1
4747,6,5,0,13,0,1,0,1.87686662,0
4748,7,2,0,8,0,1,0,1.376107672,1
4749,10,2,1,1,0,0,1,0.56168801,0
4750,11,0,2,11,0,1,0,1.45411085,0
4751,9,1,2,0,1,0,0,0.59934414,1
4752,5,5,1,10,0,1,0,1.758306452,0
4753,8,0,0,10,0,0,1,1.344497542,0
4754,5,5,0,10,0,1,0,3.659363456,0
4755,11,4,2,10,0,0,1,1.283757123,0
4756,9,2,4,9,0,1,0,1.545645521,0
4757,5,1,2,9,1,0,0,1.472196315,1
4758,3,7,1,10,0,1,0,3.919798704,1
4759,5,6,0,11,0,1,0,1.427795155,0
4760,11,0,0,1,1,0,0,0.375144005,1
4761,1,4,0,11,0,1,0,1.093396624,1
4762,9,1,0,9,0,0,1,1.558408107,0
4763,9,1,0,2,0,0,1,0.422978247,0
4764,2,5,2,8,0,1,0,2.460461483,0
4765,4,3,1,9,0,1,0,5.012266607,1
4766,10,1,2,0,1,0,0,0.483618122,1
4767,13,1,0,10,0,1,0,1.533048666,0
4768,9,1,2,0,1,0,0,0.542372593,1
4769,6,1,0,10,1,0,0,1.93985539,0
4770,7,2,1,1,1,0,0,0.306167232,0
4771,10,3,0,9,0,1,0,0.729081725,0
4772,10,0,0,10,0,1,0,1.40683407,0
4773,3,3,0,7,1,0,0,5.002717045,1
4774,3,4,1,11,0,1,0,5.994997057,1
4775,7,0,3,9,0,1,0,1.208970982,0
4776,10,1,1,2,0,0,1,0.355912698,0
4777,8,0,1,7,0,0,1,0.829314008,0
4778,6,1,1,0,0,0,1,0.660295427,1
4779,9,0,1,0,0,0,1,0.54705538,1
4780,10,1,2,0,1,0,0,0.667064981,1
4781,9,0,4,6,0,1,0,1.588226073,0
4782,8,1,2,0,0,0,1,0.699496697,0
4783,12,1,1,4,0,1,0,0.570340522,1
4784,7,2,1,7,0,1,0,0.667390692,0
4785,9,0,1,3,0,0,1,0.364477997,0
4786,0,5,0,13,1,0,0,5.49731322,1
4787,7,0,1,7,0,0,1,1.557751806,1
4788,4,3,0,9,0,1,0,2.76199196,1
4789,5,3,1,11,0,1,0,2.455685148,0
4790,10,1,0,0,1,0,0,0.804425472,1
4791,9,1,0,1,1,0,0,0.660357564,1
4792,7,0,0,9,0,1,0,0.708812987,0
4793,13,1,0,1,0,0,1,0.347298803,1
4794,11,0,1,8,0,1,0,1.369650088,0
4795,6,1,1,10,1,0,0,1.415897976,0
4796,12,1,1,2,0,0,1,0.737002589,1
4797,0,4,1,12,0,1,0,5.701016977,0
4798,6,2,2,0,1,0,0,0.605835961,1
4799,2,6,0,9,0,1,0,5.101004888,1
4800,2,8,3,5,0,1,0,22.05073253,1
4801,2,3,3,8,0,1,0,2.047458684,1
4802,0,4,0,12,1,0,0,2.125159631,0
4803,0,5,0,15,1,0,0,4.71924459,1
4804,10,1,4,2,1,0,0,0.527511278,1
4805,10,2,0,7,0,1,0,0.960627127,0
4806,7,2,2,8,0,1,0,2.203264734,1
4807,0,3,6,2,0,1,0,16.52926538,0
4808,10,2,2,1,0,1,0,0.691146924,1
4809,7,2,1,8,1,0,0,1.960410775,0
4810,10,1,0,2,0,0,1,0.725503495,0
4811,11,1,2,0,1,0,0,0.701890773,0
4812,6,0,0,1,0,0,1,0.304582261,0
4813,7,1,1,1,1,0,0,0.576717746,1
4814,12,0,2,1,0,0,1,0.652476948,0
4815,11,3,1,6,0,1,0,0.800449124,1
4816,9,0,0,2,0,0,1,0.77389812,0
4817,9,0,0,11,0,0,1,1.389438568,1
4818,1,7,1,12,0,1,0,5.208812056,0
4819,11,2,0,1,1,0,0,0.32252804,0
4820,9,0,2,0,0,0,1,0.531876021,0
4821,9,2,0,0,0,0,1,0.875847182,1
4822,9,2,0,10,0,1,0,1.202572282,0
4823,10,2,1,9,0,1,0,0.634758974,0
4824,4,4,3,13,0,1,0,1.921349783,1
4825,2,4,0,11,0,1,0,1.306668463,1
4826,2,6,0,10,0,1,0,3.290765941,1
4827,7,1,2,1,0,0,1,0.7727147,1
4828,6,1,0,1,0,0,1,0.446950016,1
4829,1,3,6,2,0,1,0,5.960248325,0
4830,9,0,1,3,1,0,0,0.749045517,0
4831,8,1,3,2,0,0,1,0.604972176,0
4832,4,7,1,12,0,1,0,1.834686327,0
4833,10,2,3,0,0,0,1,0.699638236,1
4834,4,3,1,11,0,1,0,5.767557783,0
4835,11,0,1,9,0,1,0,1.130331911,0
4836,7,0,2,1,0,0,1,0.76243265,0
4837,5,1,1,0,1,0,0,0.351990382,1
